DATE,CLOSE
02/17/2016,22.31
02/18/2016,21.64
02/19/2016,20.53
02/22/2016,19.38
02/23/2016,20.98
02/24/2016,20.72
02/25/2016,19.11
02/26/2016,19.81
02/29/2016,20.55
03-01-2016,17.7
03-02-2016,17.09
03-03-2016,16.7
03-04-2016,16.86
03-07-2016,17.35
03-08-2016,18.67
03-09-2016,18.34
03-10-2016,18.05
03-11-2016,16.5
03/14/2016,16.92
03/15/2016,16.84
03/16/2016,14.99
03/17/2016,14.44
03/18/2016,14.02
03/21/2016,13.79
03/22/2016,14.17
03/23/2016,14.94
03/24/2016,14.74
03/28/2016,15.24
03/29/2016,13.82
03/30/2016,13.56
03/31/2016,13.95
04-01-2016,13.1
04-04-2016,14.12
04-05-2016,15.42
04-06-2016,14.09
04-07-2016,16.16
04-08-2016,15.36
04-11-2016,16.26
04-12-2016,14.85
04/13/2016,13.84
04/14/2016,13.72
04/15/2016,13.62
04/18/2016,13.35
04/19/2016,13.24
04/20/2016,13.28
04/21/2016,13.95
04/22/2016,13.22
04/25/2016,14.08
04/26/2016,13.96
04/27/2016,13.77
04/28/2016,15.22
04/29/2016,15.7
05-02-2016,14.68
05-03-2016,15.6
05-04-2016,16.05
05-05-2016,15.91
05-06-2016,14.72
05-09-2016,14.57
05-10-2016,13.63
05-11-2016,14.69
05-12-2016,14.41
05/13/2016,15.04
05/16/2016,14.68
05/17/2016,15.57
05/18/2016,15.95
05/19/2016,16.33
05/20/2016,15.2
05/23/2016,15.82
05/24/2016,14.42
05/25/2016,13.9
05/26/2016,13.43
05/27/2016,13.12
05/31/2016,14.19
06-01-2016,14.2
06-02-2016,13.63
06-03-2016,13.47
06-06-2016,13.65
06-07-2016,14.05
06-08-2016,14.08
06-09-2016,14.64
06-10-2016,17.03
06/13/2016,20.97
06/14/2016,20.5
06/15/2016,20.14
06/16/2016,19.37
06/17/2016,19.41
06/20/2016,18.37
06/21/2016,18.48
06/22/2016,21.17
06/23/2016,17.25
06/24/2016,25.76
06/27/2016,23.85
06/28/2016,18.75
06/29/2016,16.64
06/30/2016,15.63
07-01-2016,14.77
07-05-2016,15.58
07-06-2016,14.96
07-07-2016,14.76
07-08-2016,13.2
07-11-2016,13.54
07-12-2016,13.55
07/13/2016,13.04
07/14/2016,12.82
07/15/2016,12.67
07/18/2016,12.44
07/19/2016,11.97
07/20/2016,11.77
07/21/2016,12.74
07/22/2016,12.02
07/25/2016,12.87
07/26/2016,13.05
07/27/2016,12.83
07/28/2016,12.72
07/29/2016,11.87
08-01-2016,12.44
08-02-2016,13.37
08-03-2016,12.86
08-04-2016,12.42
08-05-2016,11.39
08-08-2016,11.5
08-09-2016,11.66
08-10-2016,12.05
08-11-2016,11.68
08-12-2016,11.55
08/15/2016,11.81
08/16/2016,12.64
08/17/2016,12.19
08/18/2016,11.43
08/19/2016,11.34
08/22/2016,12.27
08/23/2016,12.38
08/24/2016,13.45
08/25/2016,13.63
08/26/2016,13.65
08/29/2016,12.94
08/30/2016,13.12
08/31/2016,13.42
09-01-2016,13.48
09-02-2016,11.98
09-06-2016,12.02
09-07-2016,11.94
09-08-2016,12.51
09-09-2016,17.5
09-12-2016,15.16
09/13/2016,17.85
09/14/2016,18.14
09/15/2016,16.3
09/16/2016,15.37
09/19/2016,15.53
09/20/2016,15.92
09/21/2016,13.3
09/22/2016,12.02
09/23/2016,12.29
09/26/2016,14.5
09/27/2016,13.1
09/28/2016,12.39
09/29/2016,14.02
09/30/2016,13.29
10-03-2016,13.57
10-04-2016,13.63
10-05-2016,12.99
10-06-2016,12.84
10-07-2016,13.48
10-10-2016,13.38
10-11-2016,15.36
10-12-2016,15.91
10/13/2016,16.69
10/14/2016,16.12
10/17/2016,16.21
10/18/2016,15.28
10/19/2016,14.41
10/20/2016,13.75
10/21/2016,13.34
10/24/2016,13.02
10/25/2016,13.46
10/26/2016,14.24
10/27/2016,15.36
10/28/2016,16.19
10/31/2016,17.06
11-01-2016,18.56
11-02-2016,19.32
11-03-2016,22.08
11-04-2016,22.51
11-07-2016,18.71
11-08-2016,18.74
11-09-2016,14.38
11-10-2016,14.74
11-11-2016,14.17
11/14/2016,14.48
11/15/2016,13.37
11/16/2016,13.72
11/17/2016,13.35
11/18/2016,12.85
11/21/2016,12.42
11/22/2016,12.41
11/23/2016,12.43
11/25/2016,12.34
11/28/2016,13.15
11/29/2016,12.9
11/30/2016,13.33
12-01-2016,14.07
12-02-2016,14.12
12-05-2016,12.14
12-06-2016,11.79
12-07-2016,12.22
12-08-2016,12.64
12-09-2016,11.75
12-12-2016,12.64
12/13/2016,12.72
12/14/2016,13.19
12/15/2016,12.79
12/16/2016,12.2
12/19/2016,11.71
12/20/2016,11.45
12/21/2016,11.27
12/22/2016,11.43
12/23/2016,11.44
12/27/2016,11.99
12/28/2016,12.95
12/29/2016,13.37
12/30/2016,14.04
01-03-2017,12.85
01-04-2017,11.85
01-05-2017,11.67
01-06-2017,11.32
01-09-2017,11.56
01-10-2017,11.49
01-11-2017,11.26
01-12-2017,11.54
01/13/2017,11.23
01/17/2017,11.87
01/18/2017,12.48
01/19/2017,12.78
01/20/2017,11.54
01/23/2017,11.77
01/24/2017,11.07
01/25/2017,10.81
01/26/2017,10.63
01/27/2017,10.58
01/30/2017,11.88
01/31/2017,11.99
02-01-2017,11.81
02-02-2017,11.93
02-03-2017,10.97
02-06-2017,11.37
02-07-2017,11.29
02-08-2017,11.45
02-09-2017,10.88
02-10-2017,10.85
02/13/2017,11.07
02/14/2017,10.74
02/15/2017,11.97
02/16/2017,11.76
02/17/2017,11.49
02/21/2017,11.57
02/22/2017,11.74
02/23/2017,11.71
02/24/2017,11.47
02/27/2017,12.09
02/28/2017,12.92
03-01-2017,12.54
03-02-2017,11.81
03-03-2017,10.96
03-06-2017,11.24
03-07-2017,11.45
03-08-2017,11.86
03-09-2017,12.3
03-10-2017,11.66
03/13/2017,11.35
03/14/2017,12.3
03/15/2017,11.63
03/16/2017,11.21
03/17/2017,11.28
03/20/2017,11.34
03/21/2017,12.47
03/22/2017,12.81
03/23/2017,13.12
03/24/2017,12.96
03/27/2017,12.5
03/28/2017,11.53
03/29/2017,11.42
03/30/2017,11.54
03/31/2017,12.37
04-03-2017,12.38
04-04-2017,11.79
04-05-2017,12.89
04-06-2017,12.39
04-07-2017,12.87
04-10-2017,14.05
04-11-2017,15.07
04-12-2017,15.77
04/13/2017,15.96
04/17/2017,14.66
04/18/2017,14.42
04/19/2017,14.93
04/20/2017,14.15
04/21/2017,14.63
04/24/2017,10.84
04/25/2017,10.76
04/26/2017,10.85
04/27/2017,10.36
04/28/2017,10.82
05-01-2017,10.11
05-02-2017,10.59
05-03-2017,10.68
05-04-2017,10.46
05-05-2017,10.57
05-08-2017,9.77
05-09-2017,9.96
05-10-2017,10.21
05-11-2017,10.6
05-12-2017,10.4
05/15/2017,10.42
05/16/2017,10.65
05/17/2017,15.59
05/18/2017,14.66
05/19/2017,12.04
05/22/2017,10.93
05/23/2017,10.72
05/24/2017,10.02
05/25/2017,9.99
05/26/2017,9.81
05/30/2017,10.38
05/31/2017,10.41
06-01-2017,9.89
06-02-2017,9.75
06-05-2017,10.07
06-06-2017,10.45
06-07-2017,10.39
06-08-2017,10.16
06-09-2017,10.7
06-12-2017,11.46
06/13/2017,10.42
06/14/2017,10.64
06/15/2017,10.9
06/16/2017,10.38
06/19/2017,10.37
06/20/2017,10.86
06/21/2017,10.75
06/22/2017,10.48
06/23/2017,10.02
06/26/2017,9.9
06/27/2017,11.06
06/28/2017,10.03
06/29/2017,11.44
06/30/2017,11.18
07-03-2017,11.22
07-05-2017,11.07
07-06-2017,12.54
07-07-2017,11.19
07-10-2017,11.11
07-11-2017,10.89
07-12-2017,10.3
07/13/2017,9.9
07/14/2017,9.51
07/17/2017,9.82
07/18/2017,9.89
07/19/2017,9.79
07/20/2017,9.58
07/21/2017,9.36
07/24/2017,9.43
07/25/2017,9.43
07/26/2017,9.6
07/27/2017,10.11
07/28/2017,10.29
07/31/2017,10.26
08-01-2017,10.09
08-02-2017,10.28
08-03-2017,10.44
08-04-2017,10.03
08-07-2017,9.93
08-08-2017,10.96
08-09-2017,11.11
08-10-2017,16.04
08-11-2017,15.51
08/14/2017,12.33
08/15/2017,12.04
08/16/2017,11.74
08/17/2017,15.55
08/18/2017,14.26
08/21/2017,13.19
08/22/2017,11.35
08/23/2017,12.25
08/24/2017,12.23
08/25/2017,11.28
08/28/2017,11.32
08/29/2017,11.7
08/30/2017,11.22
08/31/2017,10.59
09-01-2017,10.13
09-05-2017,12.23
09-06-2017,11.63
09-07-2017,11.55
09-08-2017,12.12
09-11-2017,10.73
09-12-2017,10.58
09/13/2017,10.5
09/14/2017,10.44
09/15/2017,10.17
09/18/2017,10.15
09/19/2017,10.18
09/20/2017,9.78
09/21/2017,9.67
09/22/2017,9.59
09/25/2017,10.21
09/26/2017,10.17
09/27/2017,9.87
09/28/2017,9.55
09/29/2017,9.51
10-02-2017,9.45
10-03-2017,9.51
10-04-2017,9.63
10-05-2017,9.19
10-06-2017,9.65
10-09-2017,10.33
10-10-2017,10.08
10-11-2017,9.85
10-12-2017,9.91
10/13/2017,9.61
10/16/2017,9.91
10/17/2017,10.31
10/18/2017,10.07
10/19/2017,10.05
10/20/2017,9.97
10/23/2017,11.07
10/24/2017,11.16
10/25/2017,11.23
10/26/2017,11.3
10/27/2017,9.8
10/30/2017,10.5
10/31/2017,10.18
11-01-2017,10.2
11-02-2017,9.93
11-03-2017,9.14
11-06-2017,9.4
11-07-2017,9.89
11-08-2017,9.78
11-09-2017,10.5
11-10-2017,11.29
11/13/2017,11.5
11/14/2017,11.59
11/15/2017,13.13
11/16/2017,11.76
11/17/2017,11.43
11/20/2017,10.65
11/21/2017,9.73
11/22/2017,9.88
11/24/2017,9.67
11/27/2017,9.87
11/28/2017,10.03
11/29/2017,10.7
11/30/2017,11.28
12-01-2017,11.43
12-04-2017,11.68
12-05-2017,11.33
12-06-2017,11.02
12-07-2017,10.16
12-08-2017,9.58
12-11-2017,9.34
12-12-2017,9.92
12/13/2017,10.18
12/14/2017,10.49
12/15/2017,9.42
12/18/2017,9.53
12/19/2017,10.03
12/20/2017,9.72
12/21/2017,9.62
12/22/2017,9.9
12/26/2017,10.25
12/27/2017,10.47
12/28/2017,10.18
12/29/2017,11.04
01-02-2018,9.77
01-03-2018,9.15
01-04-2018,9.22
01-05-2018,9.22
01-08-2018,9.52
01-09-2018,10.08
01-10-2018,9.82
01-11-2018,9.88
01-12-2018,10.16
01/16/2018,11.66
01/17/2018,11.91
01/18/2018,12.22
01/19/2018,11.27
01/22/2018,11.03
01/23/2018,11.1
01/24/2018,11.47
01/25/2018,11.58
01/26/2018,11.08
01/29/2018,13.84
01/30/2018,14.79
01/31/2018,13.54
02-01-2018,13.47
02-02-2018,17.31
02-05-2018,37.32
02-06-2018,29.98
02-07-2018,27.73
02-08-2018,33.46
02-09-2018,29.06
02-12-2018,25.61
02/13/2018,24.97
02/14/2018,19.26
02/15/2018,19.13
02/16/2018,19.46
02/20/2018,20.6
02/21/2018,20.02
02/22/2018,18.72
02/23/2018,16.49
02/26/2018,15.8
02/27/2018,18.59
02/28/2018,19.85
03-01-2018,22.47
03-02-2018,19.59
03-05-2018,18.73
03-06-2018,18.36
03-07-2018,17.76
03-08-2018,16.54
03-09-2018,14.64
03-12-2018,15.78
03/13/2018,16.35
03/14/2018,17.23
03/15/2018,16.59
03/16/2018,15.8
03/19/2018,19.02
03/20/2018,18.2
03/21/2018,17.86
03/22/2018,23.34
03/23/2018,24.87
03/26/2018,21.03
03/27/2018,22.5
03/28/2018,22.87
03/29/2018,19.97
04-02-2018,23.62
04-03-2018,21.1
04-04-2018,20.06
04-05-2018,18.94
04-06-2018,21.49
04-09-2018,21.77
04-10-2018,20.47
04-11-2018,20.24
04-12-2018,18.49
04/13/2018,17.41
04/16/2018,16.56
04/17/2018,15.25
04/18/2018,15.6
04/19/2018,15.96
04/20/2018,16.88
04/23/2018,16.34
04/24/2018,18.02
04/25/2018,17.84
04/26/2018,16.24
04/27/2018,15.41
04/30/2018,15.93
05-01-2018,15.49
05-02-2018,15.97
05-03-2018,15.9
05-04-2018,14.77
05-07-2018,14.75
05-08-2018,14.71
05-09-2018,13.42
05-10-2018,13.23
05-11-2018,12.65
05/14/2018,12.93
05/15/2018,14.63
05/16/2018,13.42
05/17/2018,13.43
05/18/2018,13.42
05/21/2018,13.08
05/22/2018,13.22
05/23/2018,12.58
05/24/2018,12.53
05/25/2018,13.22
05/29/2018,17.02
05/30/2018,14.94
05/31/2018,15.43
06-01-2018,13.46
06-04-2018,12.74
06-05-2018,12.4
06-06-2018,11.64
06-07-2018,12.13
06-08-2018,12.18
06-11-2018,12.35
06-12-2018,12.34
06/13/2018,12.94
06/14/2018,12.12
06/15/2018,11.98
06/18/2018,12.31
06/19/2018,13.35
06/20/2018,12.79
06/21/2018,14.64
06/22/2018,13.77
06/25/2018,17.33
06/26/2018,15.92
06/27/2018,17.91
06/28/2018,16.85
06/29/2018,16.09
07-02-2018,15.6
07-03-2018,16.14
07-05-2018,14.97
07-06-2018,13.37
07-09-2018,12.69
07-10-2018,12.64
07-11-2018,13.63
07-12-2018,12.58
07/13/2018,12.18
07/16/2018,12.83
07/17/2018,12.06
07/18/2018,12.1
07/19/2018,12.87
07/20/2018,12.86
07/23/2018,12.62
07/24/2018,12.41
07/25/2018,12.29
07/26/2018,12.14
07/27/2018,13.03
07/30/2018,14.26
07/31/2018,12.83
08-01-2018,13.15
08-02-2018,12.19
08-03-2018,11.64
08-06-2018,11.27
08-07-2018,10.93
08-08-2018,10.85
08-09-2018,11.27
08-10-2018,13.16
08/13/2018,14.78
08/14/2018,13.31
08/15/2018,14.64
08/16/2018,13.45
08/17/2018,12.64
08/20/2018,12.49
08/21/2018,12.86
08/22/2018,12.25
08/23/2018,12.41
08/24/2018,11.99
08/27/2018,12.16
08/28/2018,12.5
08/29/2018,12.25
08/30/2018,13.53
08/31/2018,12.86
09-04-2018,13.16
09-05-2018,13.91
09-06-2018,14.65
09-07-2018,14.88
09-10-2018,14.16
09-11-2018,13.22
09-12-2018,13.14
09/13/2018,12.37
09/14/2018,12.07
09/17/2018,13.68
09/18/2018,12.79
09/19/2018,11.75
09/20/2018,11.8
09/21/2018,11.68
09/24/2018,12.2
09/25/2018,12.42
09/26/2018,12.89
09/27/2018,12.41
09/28/2018,12.12
10-01-2018,12
10-02-2018,12.05
10-03-2018,11.61
10-04-2018,14.22
10-05-2018,14.82
10-08-2018,15.69
10-09-2018,15.95
10-10-2018,22.96
10-11-2018,24.98
10-12-2018,21.31
10/15/2018,21.3
10/16/2018,17.62
10/17/2018,17.4
10/18/2018,20.06
10/19/2018,19.89
10/22/2018,19.64
10/23/2018,20.71
10/24/2018,25.23
10/25/2018,24.22
10/26/2018,24.16
10/29/2018,24.7
10/30/2018,23.35
10/31/2018,21.23
11-01-2018,19.34
11-02-2018,19.51
11-05-2018,19.96
11-06-2018,19.91
11-07-2018,16.36
11-08-2018,16.72
11-09-2018,17.36
11-12-2018,20.45
11/13/2018,20.02
11/14/2018,21.25
11/15/2018,19.98
11/16/2018,18.14
11/19/2018,20.1
11/20/2018,22.48
11/21/2018,20.8
11/23/2018,21.52
11/26/2018,18.9
11/27/2018,19.02
11/28/2018,18.49
11/29/2018,18.79
11/30/2018,18.07
12-03-2018,16.44
12-04-2018,20.74
12-06-2018,21.19
12-07-2018,23.23
12-10-2018,22.64
12-11-2018,21.76
12-12-2018,21.46
12/13/2018,20.65
12/14/2018,21.63
12/17/2018,24.52
12/18/2018,25.58
12/19/2018,25.58
12/20/2018,28.38
12/21/2018,30.11
12/24/2018,36.07
12/26/2018,30.41
12/27/2018,29.96
12/28/2018,28.34
12/31/2018,25.42
01-02-2019,23.22
01-03-2019,25.45
01-04-2019,21.38
01-07-2019,21.4
01-08-2019,20.47
01-09-2019,19.98
01-10-2019,19.5
01-11-2019,18.19
01/14/2019,19.07
01/15/2019,18.6
01/16/2019,19.04
01/17/2019,18.06
01/18/2019,17.8
01/22/2019,20.8
01/23/2019,19.52
01/24/2019,18.89
01/25/2019,17.42
01/28/2019,18.87
01/29/2019,19.13
01/30/2019,17.66
01/31/2019,16.57
02-01-2019,16.14
02-04-2019,15.73
02-05-2019,15.57
02-06-2019,15.38
02-07-2019,16.37
02-08-2019,15.72
02-11-2019,15.97
02-12-2019,15.43
02/13/2019,15.65
02/14/2019,16.22
02/15/2019,14.91
02/19/2019,14.88
02/20/2019,14.02
02/21/2019,14.46
02/22/2019,13.51
02/25/2019,14.85
02/26/2019,15.17
02/27/2019,14.7
02/28/2019,14.7
03-01-2019,13.57
03-04-2019,14.63
03-05-2019,14.74
03-06-2019,15.74
03-07-2019,16.59
03-08-2019,16.05
03-11-2019,14.33
03-12-2019,13.77
03/13/2019,13.41
03/14/2019,13.5
03/15/2019,12.88
03/18/2019,13.1
03/19/2019,13.56
03/20/2019,13.91
03/21/2019,13.63
03/22/2019,16.48
03/25/2019,16.33
03/26/2019,14.68
03/27/2019,15.15
03/28/2019,14.43
03/29/2019,13.71
04-01-2019,13.4
04-02-2019,13.36
04-03-2019,13.74
04-04-2019,13.58
04-05-2019,12.82
04-08-2019,13.18
04-09-2019,14.28
04-10-2019,13.3
04-11-2019,13.02
04-12-2019,12.01
04/15/2019,12.32
04/16/2019,12.18
04/17/2019,12.6
04/18/2019,12.09
04/22/2019,12.42
04/23/2019,12.28
04/24/2019,13.14
04/25/2019,13.25
04/26/2019,12.73
04/29/2019,13.11
04/30/2019,13.12
05-01-2019,14.8
05-02-2019,14.42
05-03-2019,12.87
05-06-2019,15.44
05-07-2019,19.32
05-08-2019,19.4
05-09-2019,19.1
05-10-2019,16.04
05/13/2019,20.55
05/14/2019,18.06
05/15/2019,16.44
05/16/2019,15.29
05/17/2019,15.96
05/20/2019,16.31
05/21/2019,14.95
05/22/2019,14.75
05/23/2019,16.92
05/24/2019,15.85
05/28/2019,17.5
05/29/2019,17.9
05/30/2019,17.3
05/31/2019,18.71
06-03-2019,18.86
06-04-2019,16.97
06-05-2019,16.09
06-06-2019,15.93
06-07-2019,16.3
06-10-2019,15.94
06-11-2019,15.99
06-12-2019,15.91
06/13/2019,15.82
06/14/2019,15.28
06/17/2019,15.35
06/18/2019,15.15
06/19/2019,14.33
06/20/2019,14.75
06/21/2019,15.4
06/24/2019,15.26
06/25/2019,16.28
06/26/2019,16.21
06/27/2019,15.82
06/28/2019,15.08
07-01-2019,14.06
07-02-2019,12.93
07-03-2019,12.57
07-05-2019,13.28
07-08-2019,13.96
07-09-2019,14.09
07-10-2019,13.03
07-11-2019,12.93
07-12-2019,12.39
07/15/2019,12.68
07/16/2019,12.86
07/17/2019,13.97
07/18/2019,13.53
07/19/2019,14.45
07/22/2019,13.53
07/23/2019,12.61
07/24/2019,12.07
07/25/2019,12.74
07/26/2019,12.16
07/29/2019,12.83
07/30/2019,13.94
07/31/2019,16.12
08-01-2019,17.87
08-02-2019,17.61
08-05-2019,24.59
08-06-2019,20.17
08-07-2019,19.49
08-08-2019,16.91
08-09-2019,17.97
08-12-2019,21.09
08/13/2019,17.52
08/14/2019,22.1
08/15/2019,21.18
08/16/2019,18.47
08/19/2019,16.88
08/20/2019,17.5
08/21/2019,15.8
08/22/2019,16.68
08/23/2019,19.87
08/26/2019,19.32
08/27/2019,20.31
08/28/2019,19.35
08/29/2019,17.88
08/30/2019,18.98
09-03-2019,19.66
09-04-2019,17.33
09-05-2019,16.27
09-06-2019,15
09-09-2019,15.27
09-10-2019,15.2
09-11-2019,14.61
09-12-2019,14.22
09/13/2019,13.74
09/16/2019,14.67
09/17/2019,14.44
09/18/2019,13.95
09/19/2019,14.05
09/20/2019,15.32
09/23/2019,14.91
09/24/2019,17.05
09/25/2019,15.96
09/26/2019,16.07
09/27/2019,17.22
09/30/2019,16.24
10-01-2019,18.56
10-02-2019,20.56
10-03-2019,19.12
10-04-2019,17.04
10-07-2019,17.86
10-08-2019,20.28
10-09-2019,18.64
10-10-2019,17.57
10-11-2019,15.58
10/14/2019,14.57
10/15/2019,13.54
10/16/2019,13.68
10/17/2019,13.79
10/18/2019,14.25
10/21/2019,14
10/22/2019,14.46
10/23/2019,14.01
10/24/2019,13.71
10/25/2019,12.65
10/28/2019,13.11
10/29/2019,13.2
10/30/2019,12.33
10/31/2019,13.22
11-01-2019,12.3
11-04-2019,12.83
11-05-2019,13.1
11-06-2019,12.62
11-07-2019,12.73
11-08-2019,12.07
11-11-2019,12.69
11-12-2019,12.68
11/13/2019,13
11/14/2019,13.05
11/15/2019,12.05
11/18/2019,12.46
11/19/2019,12.86
11/20/2019,12.78
11/21/2019,13.13
11/22/2019,12.34
11/25/2019,11.87
11/26/2019,11.54
11/27/2019,11.75
11/29/2019,12.62
12-02-2019,14.91
12-03-2019,15.96
12-04-2019,14.8
12-05-2019,14.52
12-06-2019,13.62
12-09-2019,15.86
12-10-2019,15.68
12-11-2019,14.99
12-12-2019,13.94
12/13/2019,12.63
12/16/2019,12.14
12/17/2019,12.29
12/18/2019,12.58
12/19/2019,12.5
12/20/2019,12.51
12/23/2019,12.61
12/24/2019,12.67
12/26/2019,12.65
12/27/2019,13.43
12/30/2019,14.82
12/31/2019,13.78
01-02-2020,12.47
01-03-2020,14.02
01-06-2020,13.85
01-07-2020,13.79
01-08-2020,13.45
01-09-2020,12.54
01-10-2020,12.56
01/13/2020,12.32
01/14/2020,12.39
01/15/2020,12.42
01/16/2020,12.32
01/17/2020,12.1
01/21/2020,12.85
01/22/2020,12.91
01/23/2020,12.98
01/24/2020,14.56
01/27/2020,18.23
01/28/2020,16.28
01/29/2020,16.39
01/30/2020,15.49
01/31/2020,18.84
02-03-2020,17.97
02-04-2020,16.05
02-05-2020,15.15
02-06-2020,14.96
02-07-2020,15.47
02-10-2020,15.04
02-11-2020,15.18
02-12-2020,13.74
02/13/2020,14.15
02/14/2020,13.68
02/18/2020,14.83
02/19/2020,14.38
02/20/2020,15.56
02/21/2020,17.08
02/24/2020,25.03
02/25/2020,27.85
02/26/2020,27.56
02/27/2020,39.16
02/28/2020,40.11
03-02-2020,33.42
03-03-2020,36.82
03-04-2020,31.99
03-05-2020,39.62
03-06-2020,41.94
03-09-2020,54.46
03-10-2020,47.3
03-11-2020,53.9
03-12-2020,75.47
03/13/2020,57.83
03/16/2020,82.69
03/17/2020,75.91
03/18/2020,76.45
03/19/2020,72
03/20/2020,66.04
03/23/2020,61.59
03/24/2020,61.67
03/25/2020,63.95
03/26/2020,61
03/27/2020,65.54
03/30/2020,57.08
03/31/2020,53.54
04-01-2020,57.06
04-02-2020,50.91
04-03-2020,46.8
04-06-2020,45.24
04-07-2020,46.7
04-08-2020,43.35
04-09-2020,41.67
04/13/2020,41.17
04/14/2020,37.76
04/15/2020,40.84
04/16/2020,40.11
04/17/2020,38.15
04/20/2020,43.83
04/21/2020,45.41
04/22/2020,41.98
04/23/2020,41.38
04/24/2020,35.93
04/27/2020,33.29
04/28/2020,33.57
04/29/2020,31.23
04/30/2020,34.15
05-01-2020,37.19
05-04-2020,35.97
05-05-2020,33.61
05-06-2020,34.12
05-07-2020,31.44
05-08-2020,27.98
05-11-2020,27.57
05-12-2020,33.04
05/13/2020,35.28
05/14/2020,32.61
05/15/2020,31.89
05/18/2020,29.3
05/19/2020,30.53
05/20/2020,27.99
05/21/2020,29.53
05/22/2020,28.16
05/26/2020,28.01
05/27/2020,27.62
05/28/2020,28.59
05/29/2020,27.51
06-01-2020,28.23
06-02-2020,26.84
06-03-2020,25.66
06-04-2020,25.81
06-05-2020,24.52
06-08-2020,25.81
06-09-2020,27.57
06-10-2020,27.57
06-11-2020,40.79
06-12-2020,36.09
06/15/2020,34.4
06/16/2020,33.67
06/17/2020,33.47
06/18/2020,32.94
06/19/2020,35.12
06/22/2020,31.77
06/23/2020,31.37
06/24/2020,33.84
06/25/2020,32.22
06/26/2020,34.73
06/29/2020,31.78
06/30/2020,30.43
07-01-2020,28.62
07-02-2020,27.68
07-06-2020,27.94
07-07-2020,29.43
07-08-2020,28.08
07-09-2020,29.26
07-10-2020,27.29
07/13/2020,32.19
07/14/2020,29.52
07/15/2020,27.76
07/16/2020,28
07/17/2020,25.68
07/20/2020,24.46
07/21/2020,24.84
07/22/2020,24.32
07/23/2020,26.08
07/24/2020,25.84
07/27/2020,24.74
07/28/2020,25.44
07/29/2020,24.1
07/30/2020,24.76
07/31/2020,24.46
08-03-2020,24.28
08-04-2020,23.76
08-05-2020,22.99
08-06-2020,22.65
08-07-2020,22.21
08-10-2020,22.13
08-11-2020,24.03
08-12-2020,22.28
08/13/2020,22.13
08/14/2020,22.05
08/17/2020,21.35
08/18/2020,21.51
08/19/2020,22.54
08/20/2020,22.72
08/21/2020,22.54
08/24/2020,22.37
08/25/2020,22.03
08/26/2020,23.27
08/27/2020,24.47
08/28/2020,22.96
08/31/2020,26.41
09-01-2020,26.12
09-02-2020,26.57
09-03-2020,33.6
09-04-2020,30.75
09-08-2020,31.46
09-09-2020,28.81
09-10-2020,29.71
09-11-2020,26.87
09/14/2020,25.85
09/15/2020,25.59
09/16/2020,26.04
09/17/2020,26.46
09/18/2020,25.83
09/21/2020,27.78
09/22/2020,26.86
09/23/2020,28.58
09/24/2020,28.51
09/25/2020,26.38
09/28/2020,26.19
09/29/2020,26.27
09/30/2020,26.37
10-01-2020,26.7
10-02-2020,27.63
10-05-2020,27.96
10-06-2020,29.48
10-07-2020,28.06
10-08-2020,26.36
10-09-2020,25
10-12-2020,25.07
10/13/2020,26.07
10/14/2020,26.4
10/15/2020,26.97
10/16/2020,27.41
10/19/2020,29.18
10/20/2020,29.35
10/21/2020,28.65
10/22/2020,28.11
10/23/2020,27.55
10/26/2020,32.46
10/27/2020,33.35
10/28/2020,40.28
10/29/2020,37.59
10/30/2020,38.02
11-02-2020,37.13
11-03-2020,35.55
11-04-2020,29.57
11-05-2020,27.58
11-06-2020,24.86
11-09-2020,25.75
11-10-2020,24.8
11-11-2020,23.45
11-12-2020,25.35
11/13/2020,23.1
11/16/2020,22.45
11/17/2020,22.71
11/18/2020,23.84
11/19/2020,23.11
11/20/2020,23.7
11/23/2020,22.66
11/24/2020,21.64
11/25/2020,21.25
11/27/2020,20.84
11/30/2020,20.57
12-01-2020,20.77
12-02-2020,21.17
12-03-2020,21.28
12-04-2020,20.79
12-07-2020,21.3
12-08-2020,20.68
12-09-2020,22.27
12-10-2020,22.52
12-11-2020,23.31
12/14/2020,24.72
12/15/2020,22.89
12/16/2020,22.5
12/17/2020,21.93
12/18/2020,21.57
12/21/2020,25.16
12/22/2020,24.23
12/23/2020,23.31
12/24/2020,21.53
12/28/2020,21.7
12/29/2020,23.08
12/30/2020,22.77
12/31/2020,22.75
01-04-2021,26.97
01-05-2021,25.34
01-06-2021,25.07
01-07-2021,22.37
01-08-2021,21.56
01-11-2021,24.08
01-12-2021,23.33
01/13/2021,22.21
01/14/2021,23.25
01/15/2021,24.34
01/19/2021,23.24
01/20/2021,21.58
01/21/2021,21.32
01/22/2021,21.91
01/25/2021,23.19
01/26/2021,23.02
01/27/2021,37.21
01/28/2021,30.21
01/29/2021,33.09
02-01-2021,30.24
02-02-2021,25.56
02-03-2021,22.91
02-04-2021,21.77
02-05-2021,20.87
02-08-2021,21.24
02-09-2021,21.63
02-10-2021,21.99
02-11-2021,21.25
02-12-2021,19.97
02/16/2021,21.46
02/17/2021,21.5
02/18/2021,22.49
02/19/2021,22.05
02/22/2021,23.45
02/23/2021,23.11
02/24/2021,21.34
02/25/2021,28.89
02/26/2021,27.95
03-01-2021,23.35
03-02-2021,24.1
03-03-2021,26.67
03-04-2021,28.57
03-05-2021,24.66
03-08-2021,25.47
